,x,y,z,global,local
28,-0.798507,-0.239913,-0.588257,19,28
29,-0.813218,-0.261045,-0.57005,19,29
30,-0.730949,-0.318208,-0.654896,19,30
31,-0.730084,-0.345757,-0.653178,19,31
32,-0.750448,0.125129,-0.676395,19,32
33,-0.752351,0.126626,-0.674449,19,33
34,-0.686467,-0.238082,-0.711519,19,34
35,-0.608622,-0.222101,-0.798587,19,35
36,-0.65975,0.077648,-0.771438,19,36
37,-0.65958,0.077601,-0.771619,19,37
38,-0.652661,-0.097022,-0.762315,19,38
39,-0.651488,-0.103299,-0.762995,19,39
40,-0.927904,-0.048704,-0.464614,19,40
41,-0.947844,-0.05524,-0.442076,19,41
42,-0.683234,-0.324278,-0.706727,19,42
43,-0.673709,-0.325489,-0.717073,19,43
44,-0.606252,-0.085529,-0.814412,19,44
45,-0.517147,-0.063464,-0.914437,19,45
46,-0.854343,0.091051,-0.558958,19,46
47,-0.854318,0.121335,-0.561917,19,47
48,-0.569193,-0.045095,-0.859039,19,48
49,-0.545766,-0.019535,-0.887251,19,49
50,-0.776599,0.186757,-0.653633,19,50
51,-0.787161,0.21165,-0.644439,19,51
52,-0.812499,0.144173,-0.61007,19,52
53,-0.815598,0.140498,-0.60631,19,53
54,-0.742907,0.233051,-0.695127,19,54
55,-0.742859,0.233118,-0.695187,19,55
56,-0.924799,-0.132333,-0.459929,19,56
57,-0.925995,-0.131235,-0.458721,19,57
58,-0.638844,-0.247563,-0.76292,19,58
59,-0.630064,-0.24931,-0.772396,19,59
0,-0.302125,-0.604925,-0.740126,43,0
1,-0.211642,-0.660226,-0.741996,43,1
2,-0.308854,-0.659096,-0.695178,43,2
3,-0.31861,-0.737623,-0.63002,43,3
4,-0.424288,-0.534018,-0.734714,43,4
5,-0.485788,-0.500166,-0.730572,43,5
6,-0.413652,-0.481215,-0.780526,43,6
7,-0.404573,-0.436143,-0.819632,43,7
8,-0.358128,-0.684643,-0.651366,43,8
9,-0.412505,-0.712837,-0.603017,43,9
10,-0.418681,-0.692414,-0.615688,43,10
11,-0.455027,-0.697078,-0.594273,43,11
12,-0.258404,-0.707122,-0.683003,43,12
13,-0.230881,-0.733322,-0.676361,43,13
14,-0.462284,-0.431856,-0.794618,43,14
15,-0.485083,-0.408716,-0.801225,43,15
16,-0.262268,-0.569728,-0.786737,43,16
17,-0.19636,-0.511524,-0.863815,43,17
18,-0.448989,-0.635451,-0.644614,43,18
19,-0.458228,-0.618087,-0.653432,43,19
20,-0.481382,-0.373676,-0.82998,43,20
21,-0.494983,-0.332241,-0.855164,43,21
22,-0.490175,-0.519617,-0.713465,43,22
23,-0.537839,-0.509199,-0.698094,43,23
24,-0.26512,-0.513046,-0.828915,43,24
25,-0.267536,-0.465049,-0.864631,43,25
26,-0.510242,-0.641615,-0.609828,43,26
27,-0.541141,-0.644725,-0.592281,43,27
28,-0.537506,-0.547405,-0.668883,43,28
29,-0.551934,-0.555876,-0.655293,43,29
30,-0.201313,-0.748658,-0.679075,43,30
31,-0.182808,-0.762121,-0.677802,43,31
32,-0.19639,-0.586874,-0.805871,43,32
33,-0.112149,-0.608799,-0.830338,43,33
34,-0.40125,-0.750608,-0.579499,43,34
35,-0.39943,-0.756683,-0.575721,43,35
36,-0.133914,-0.619522,-0.811418,43,36
37,-0.133613,-0.61968,-0.811444,43,37
38,-0.103682,-0.576876,-0.859034,43,38
39,-0.075917,-0.537711,-0.902765,43,39
40,-0.528077,-0.413027,-0.77682,43,40
41,-0.555159,-0.405276,-0.769494,43,41
42,-0.575693,-0.619549,-0.594687,43,42
43,-0.628209,-0.601843,-0.582537,43,43
44,-0.211303,-0.679077,-0.727669,43,44
45,-0.192466,-0.667862,-0.745531,43,45
46,-0.271925,-0.455674,-0.869685,43,46
47,-0.277514,-0.408552,-0.903172,43,47
48,-0.640974,-0.596393,-0.580466,43,48
49,-0.649995,-0.593194,-0.578501,43,49
50,-0.324961,-0.409827,-0.878917,43,50
51,-0.363213,-0.376759,-0.885576,43,51
52,-0.420073,-0.367645,-0.86469,43,52
53,-0.416013,-0.367246,-0.866989,43,53
54,-0.227153,-0.794102,-0.631461,43,54
55,-0.248768,-0.832118,-0.591631,43,55
56,-0.389152,-0.42448,-0.836164,43,56
57,-0.388663,-0.425378,-0.835713,43,57
0,0.443328,-0.177347,0.881481,3,0
1,0.641877,-0.233852,0.78842,3,1
2,0.326498,-0.201531,0.926167,3,2
3,0.239222,-0.268113,0.951039,3,3
4,0.43078,-0.246593,0.874591,3,4
5,0.416585,-0.324926,0.866796,3,5
6,0.412683,-0.096356,0.90852,3,6
7,0.458715,-0.003366,0.905552,3,7
8,0.500334,-0.139203,0.864297,3,8
9,0.57188,-0.091332,0.842731,3,9
10,0.271663,-0.24335,0.941796,3,10
11,0.224134,-0.279598,0.955343,3,11
12,0.236452,-0.304539,0.94581,3,12
13,0.210546,-0.349559,0.948763,3,13
14,0.441552,-0.031812,0.90775,3,14
15,0.518426,0.140065,0.905702,3,15
16,0.555737,-0.098292,0.84827,3,16
17,0.59833,-0.06684,0.835949,3,17
18,0.495624,-0.215405,0.852905,3,18
19,0.501057,-0.219359,0.849936,3,19
20,0.388666,0.005354,0.936417,3,20
21,0.338602,0.040537,0.963554,3,21
22,0.323347,-0.002003,0.962482,3,22
23,0.132394,-0.02351,1.038679,3,23
24,0.497692,0.007866,0.891198,3,24
25,0.53045,0.031018,0.88154,3,25
26,0.549323,-0.251293,0.824121,3,26
27,0.623753,-0.301036,0.784226,3,27
28,0.26187,-0.030053,0.983308,3,28
29,0.173716,-0.070276,1.013171,3,29
30,0.208926,0.007023,1.011983,3,30
31,0.191933,0.018924,1.021187,3,31
32,0.282887,-0.35025,0.918346,3,32
33,0.330825,-0.397441,0.889993,3,33
34,0.15446,-0.035369,1.027358,3,34
35,0.130069,-0.054352,1.034243,3,35
36,0.242764,-0.098021,0.979388,3,36
37,0.242121,-0.100308,0.979256,3,37
38,0.22869,-0.393051,0.933536,3,38
39,0.21545,-0.403508,0.937247,3,39
40,0.563131,-0.166966,0.833129,3,40
41,0.563418,-0.169638,0.83254,3,41
42,0.528175,-0.318702,0.821155,3,42
43,0.524269,-0.33115,0.820608,3,43
44,0.506884,0.077476,0.899558,3,44
45,0.513293,0.126012,0.905387,3,45
46,0.3447,-0.267126,0.907039,3,46
47,0.347281,-0.27643,0.904326,3,47
48,0.157319,-0.104746,1.013993,3,48
49,0.157347,-0.10544,1.013859,3,49
50,0.326688,-0.398828,0.891482,3,50
51,0.330828,-0.403419,0.888943,3,51
52,0.417726,0.069812,0.935553,3,52
53,0.419355,0.073425,0.935504,3,53
0,0.729657,-0.420981,-0.543485,28,0
1,0.757497,-0.536742,-0.437205,28,1
2,0.698751,-0.324323,-0.641531,28,2
3,0.672323,-0.259759,-0.714048,28,3
4,0.761203,-0.31847,-0.56934,28,4
5,0.818354,-0.251756,-0.541684,28,5
6,0.80577,-0.319671,-0.514455,28,6
7,0.844072,-0.320704,-0.467286,28,7
8,0.818002,-0.371048,-0.467436,28,8
9,0.834405,-0.439944,-0.404385,28,9
10,0.691489,-0.269008,-0.684977,28,10
11,0.671782,-0.118889,-0.802887,28,11
12,0.735675,-0.477181,-0.500995,28,12
13,0.738201,-0.500773,-0.483158,28,13
14,0.8091,-0.258053,-0.548982,28,14
15,0.809258,-0.255121,-0.550626,28,15
16,0.710477,-0.542449,-0.490743,28,16
17,0.684004,-0.611023,-0.479972,28,17
18,0.695102,-0.20726,-0.719242,28,18
19,0.699756,-0.127729,-0.763376,28,19
20,0.670468,-0.413814,-0.619863,28,20
21,0.558843,-0.518932,-0.689643,28,21
22,0.734294,-0.149531,-0.707778,28,22
23,0.741844,-0.138409,-0.705569,28,23
24,0.780166,-0.225349,-0.604599,28,24
25,0.778624,-0.223606,-0.607563,28,25
26,0.664219,-0.177433,-0.775426,28,26
27,0.649602,-0.163317,-0.802016,28,27
28,0.621416,-0.435017,-0.66617,28,28
29,0.557233,-0.46276,-0.726762,28,29
30,0.756947,-0.536972,-0.437729,28,30
31,0.774017,-0.53496,-0.418254,28,31
32,0.837341,-0.193514,-0.555082,28,32
33,0.846437,-0.172725,-0.557046,28,33
34,0.87156,-0.21794,-0.498227,28,34
35,0.906899,-0.243166,-0.439513,28,35
36,0.648393,-0.251837,-0.748072,28,36
37,0.636561,-0.263129,-0.755374,28,37
38,0.765552,-0.591286,-0.393277,28,38
39,0.770068,-0.619785,-0.369952,28,39
40,0.591729,-0.403402,-0.722019,28,40
41,0.55859,-0.368112,-0.784362,28,41
42,0.92073,-0.187319,-0.457674,28,42
43,0.922805,-0.186026,-0.455962,28,43
44,0.799184,-0.483044,-0.420185,28,44
45,0.815564,-0.46213,-0.413382,28,45
46,0.651654,-0.332457,-0.693643,28,46
47,0.644401,-0.33371,-0.701669,28,47
48,0.86203,-0.320102,-0.44585,28,48
49,0.876577,-0.30327,-0.438718,28,49
50,0.66785,-0.475096,-0.584681,28,50
51,0.667117,-0.492263,-0.574825,28,51
52,0.54993,-0.457962,-0.738636,28,52
53,0.52333,-0.492682,-0.74921,28,53
54,0.650113,-0.540702,-0.565156,28,54
55,0.650051,-0.540932,-0.565088,28,55
56,0.567044,-0.504816,-0.688518,28,56
57,0.567346,-0.505641,-0.687635,28,57
58,0.529025,-0.563703,-0.697834,28,58
59,0.528777,-0.564088,-0.697895,28,59
60,0.695424,-0.607742,-0.468154,28,60
61,0.693414,-0.616461,-0.465138,28,61
0,0.658476,0.059206,0.753595,13,0
1,0.580467,0.042414,0.833684,13,1
2,0.620559,0.108801,0.7868,13,2
3,0.610087,0.122499,0.795971,13,3
4,0.734789,0.125733,0.670281,13,4
5,0.746779,0.150138,0.655809,13,5
6,0.777205,0.084313,0.631742,13,6
7,0.882638,-0.018645,0.535947,13,7
8,0.612368,0.179024,0.788076,13,8
9,0.600691,0.279145,0.789895,13,9
10,0.71382,-0.000697,0.703889,13,10
11,0.730061,-0.175139,0.704847,13,11
12,0.815706,0.125395,0.588964,13,12
13,0.865139,0.178142,0.53404,13,13
14,0.711853,-0.070815,0.712815,13,14
15,0.706752,-0.2526,0.735956,13,15
16,0.814343,0.195869,0.583352,13,16
17,0.814027,0.212179,0.582053,13,17
18,0.796961,0.017726,0.618479,13,18
19,0.797368,0.016354,0.618206,13,19
20,0.59048,0.055566,0.822314,13,20
21,0.565187,0.010799,0.852179,13,21
22,0.675252,-0.11513,0.754003,13,22
23,0.652087,-0.143177,0.780071,13,23
24,0.723549,0.195406,0.674678,13,24
25,0.705555,0.306939,0.681716,13,25
26,0.717285,0.265835,0.673996,13,26
27,0.715501,0.285902,0.673802,13,27
28,0.632432,-0.074597,0.793035,13,28
29,0.608863,-0.052286,0.814519,13,29
30,0.556631,0.007126,0.861144,13,30
31,0.537766,-0.019871,0.882785,13,31
32,0.846777,0.006973,0.569461,13,32
33,0.903924,-0.005363,0.513231,13,33
34,0.830165,-0.057756,0.592576,13,34
35,0.82084,-0.094089,0.605551,13,35
36,0.514992,0.050168,0.898741,13,36
37,0.484547,0.081638,0.926231,13,37
38,0.672787,0.302286,0.71512,13,38
39,0.664215,0.309308,0.723043,13,39
40,0.714138,-0.163184,0.719671,13,40
41,0.743676,-0.199687,0.693591,13,41
42,0.789206,0.259171,0.602351,13,42
43,0.7819,0.277568,0.607873,13,43
44,0.563421,0.198141,0.835391,13,44
45,0.550562,0.203163,0.847821,13,45
46,0.865519,0.126371,0.538788,13,46
47,0.911293,0.127267,0.492681,13,47
48,0.74079,0.325619,0.644442,13,48
49,0.745624,0.337914,0.638364,13,49
50,0.653937,0.214008,0.742819,13,50
51,0.659122,0.218373,0.737173,13,51
52,0.884516,0.049395,0.527317,13,52
53,0.885088,0.050038,0.526678,13,53
54,0.932793,0.062887,0.477445,13,54
55,0.939649,0.064804,0.470362,13,55
56,0.705787,0.379309,0.674311,13,56
57,0.703983,0.382078,0.675852,13,57
58,0.763813,-0.175957,0.670996,13,58
59,0.778381,-0.179702,0.656721,13,59
60,0.720495,-0.233606,0.720257,13,60
61,0.724263,-0.275346,0.720604,13,61
0,0.446924,-0.747414,0.49662,45,0
1,0.461279,-0.815525,0.398341,45,1
2,0.38843,-0.786926,0.492466,45,2
3,0.297387,-0.848425,0.486001,45,3
4,0.464029,-0.65768,0.597608,45,4
5,0.500207,-0.587199,0.658936,45,5
6,0.52757,-0.632537,0.579431,45,6
7,0.544235,-0.625942,0.574663,45,7
8,0.368145,-0.836048,0.445823,45,8
9,0.348907,-0.882638,0.401584,45,9
10,0.521775,-0.591331,0.636601,45,10
11,0.512066,-0.52229,0.732391,45,11
12,0.498783,-0.752706,0.448843,45,12
13,0.546185,-0.757544,0.405172,45,13
14,0.588792,-0.620722,0.54608,45,14
15,0.596221,-0.619288,0.542032,45,15
16,0.349416,-0.767482,0.548142,45,16
17,0.312528,-0.749097,0.600786,45,17
18,0.492374,-0.563957,0.694793,45,18
19,0.46805,-0.541309,0.742938,45,19
20,0.551955,-0.756171,0.40236,45,20
21,0.608757,-0.759872,0.352703,45,21
22,0.306952,-0.871317,0.449219,45,22
23,0.246619,-0.906091,0.452567,45,23
24,0.451726,-0.80009,0.425596,45,24
25,0.445362,-0.806498,0.422452,45,25
26,0.614941,-0.726181,0.390808,45,26
27,0.668385,-0.700734,0.381007,45,27
28,0.428905,-0.586139,0.716692,45,28
29,0.319226,-0.62447,0.754536,45,29
30,0.366642,-0.601317,0.746574,45,30
31,0.317962,-0.613185,0.769937,45,31
32,0.314051,-0.744828,0.605029,45,32
33,0.268458,-0.715622,0.678367,45,33
34,0.250544,-0.913068,0.44056,45,34
35,0.250422,-0.913158,0.440541,45,35
36,0.663875,-0.735214,0.340571,45,36
37,0.67037,-0.736413,0.333903,45,37
38,0.546233,-0.520123,0.708129,45,38
39,0.615682,-0.463601,0.725326,45,39
40,0.557028,-0.670695,0.507431,45,40
41,0.552975,-0.677071,0.5025,45,41
42,0.557694,-0.797402,0.345201,45,42
43,0.557858,-0.798585,0.343562,45,43
44,0.303538,-0.630714,0.758976,45,44
45,0.197706,-0.680017,0.779774,45,45
46,0.240375,-0.659776,0.771853,45,46
47,0.187182,-0.68425,0.782697,45,47
48,0.317393,-0.910328,0.391175,45,48
49,0.320926,-0.923529,0.371534,45,49
50,0.238102,-0.875076,0.498885,45,50
51,0.233187,-0.860066,0.52193,45,51
52,0.636658,-0.676853,0.436581,45,52
53,0.643407,-0.661523,0.450806,45,53
54,0.250618,-0.771833,0.620744,45,54
55,0.221201,-0.784356,0.628032,45,55
56,0.251546,-0.69842,0.713699,45,56
57,0.252146,-0.700498,0.710572,45,57
0,-0.222788,0.004481,0.977418,4,0
1,-0.08719,-0.046503,1.019472,4,1
2,-0.243694,-0.062935,0.973165,4,2
3,-0.278417,-0.174909,0.966101,4,3
4,-0.302912,-0.097795,0.956492,4,4
5,-0.392502,-0.150535,0.931267,4,5
6,-0.181847,0.061158,0.987979,4,6
7,-0.142831,0.11517,0.998045,4,7
8,-0.297601,0.097978,0.952278,4,8
9,-0.307453,0.158927,0.947526,4,9
10,-0.120892,0.092547,1.005275,4,10
11,-0.096628,0.105042,1.012159,4,11
12,-0.194677,-0.111293,0.989254,4,12
13,-0.133831,-0.171322,1.009225,4,13
14,-0.338933,0.153616,0.938271,4,14
15,-0.44674,0.298736,0.901737,4,15
16,-0.406672,0.15177,0.918072,4,16
17,-0.420238,0.1514,0.914027,4,17
18,-0.357308,-0.056144,0.938993,4,18
19,-0.384571,-0.035268,0.930223,4,19
20,-0.071638,0.141514,1.018551,4,20
21,-0.050362,0.162666,1.024285,4,21
22,-0.396937,-0.113821,0.928853,4,22
23,-0.444871,-0.183587,0.916589,4,23
24,-0.427509,0.218839,0.909855,4,24
25,-0.434626,0.241747,0.907048,4,25
26,-0.494017,0.204781,0.890385,4,26
27,-0.503502,0.202777,0.887609,4,27
28,-0.367368,0.013663,0.933917,4,28
29,-0.36833,0.020344,0.933431,4,29
30,-0.423445,0.052829,0.915989,4,30
31,-0.44042,0.064685,0.910562,4,31
32,-0.144351,-0.158167,1.00569,4,32
33,-0.142702,-0.159703,1.006229,4,33
34,-0.085584,0.032537,1.01761,4,34
35,-0.054002,-0.02114,1.028644,4,35
36,-0.193176,0.130742,0.98253,4,36
37,-0.197759,0.158894,0.980325,4,37
38,-0.464305,-0.121914,0.90895,4,38
39,-0.540542,-0.131072,0.886427,4,39
40,-0.429848,-0.052333,0.917191,4,40
41,-0.43343,-0.045641,0.915922,4,41
42,-0.484462,0.021572,0.898671,4,42
43,-0.514686,0.00609,0.890093,4,43
44,-0.514526,-0.074919,0.892542,4,44
45,-0.524547,-0.065541,0.889267,4,45
46,-0.118637,-0.22333,1.015309,4,46
47,-0.118554,-0.223539,1.01534,4,47
48,-0.053178,0.209683,1.02205,4,48
49,-0.044958,0.24004,1.023608,4,49
50,-0.208422,0.199474,0.975935,4,50
51,-0.220087,0.252064,0.970889,4,51
52,-0.133933,0.168747,0.999117,4,52
53,-0.134093,0.168817,0.999068,4,53
54,-0.158503,-0.017262,0.997283,4,54
55,-0.148673,-0.020586,1.000321,4,55
56,-0.484075,0.134955,0.895427,4,56
57,-0.482531,0.124113,0.89621,4,57
58,-0.084604,-0.124313,1.022551,4,58
59,-0.081121,-0.12234,1.023534,4,59
60,-0.376242,-0.18094,0.93703,4,60
61,-0.372991,-0.191483,0.938314,4,61
62,-0.492807,0.275461,0.888653,4,62
63,-0.492362,0.301498,0.888014,4,63
0,-0.288406,0.622355,0.731093,15,0
1,-0.304583,0.677996,0.684535,15,1
2,-0.338221,0.542233,0.772393,15,2
3,-0.512847,0.469409,0.764386,15,3
4,-0.245309,0.522028,0.819945,15,4
5,-0.186032,0.42063,0.915282,15,5
6,-0.401188,0.51009,0.773826,15,6
7,-0.528749,0.444975,0.776731,15,7
8,-0.469212,0.498604,0.75831,15,8
9,-0.580017,0.479894,0.733035,15,9
10,-0.518246,0.52987,0.718084,15,10
11,-0.54084,0.544277,0.699548,15,11
12,-0.486585,0.585632,0.688281,15,12
13,-0.462312,0.628383,0.665432,15,13
14,-0.339636,0.485014,0.813914,15,14
15,-0.339965,0.471716,0.823564,15,15
16,-0.177526,0.538215,0.831925,15,16
17,-0.058163,0.56672,0.85302,15,17
18,-0.175014,0.481683,0.874325,15,18
19,-0.171245,0.396832,0.937965,15,19
20,-0.282993,0.680077,0.690609,15,20
21,-0.273323,0.783212,0.618273,15,21
22,-0.343965,0.695104,0.658104,15,22
23,-0.361042,0.699313,0.649,15,23
24,-0.118559,0.576535,0.824546,15,24
25,-0.097063,0.590505,0.821856,15,25
26,-0.350211,0.750808,0.614998,15,26
27,-0.352013,0.766885,0.602556,15,27
28,-0.418463,0.452064,0.810357,15,28
29,-0.42194,0.440384,0.81771,15,29
30,-0.255005,0.736724,0.658863,15,30
31,-0.242443,0.76215,0.644614,15,31
32,-0.109159,0.47847,0.899873,15,32
33,-0.088835,0.477478,0.907757,15,33
34,-0.190771,0.423593,0.911437,15,34
35,-0.210969,0.34913,0.95901,15,35
36,-0.560567,0.478141,0.741171,15,36
37,-0.579179,0.455391,0.751325,15,37
38,-0.18854,0.76002,0.665157,15,38
39,-0.168445,0.767064,0.667061,15,39
40,-0.055288,0.608095,0.823647,15,40
41,0.037067,0.654161,0.822335,15,41
42,-0.386076,0.407385,0.854572,15,42
43,-0.346802,0.353205,0.908189,15,43
44,-0.163583,0.711194,0.709802,15,44
45,-0.147055,0.678861,0.739366,15,45
46,-0.205478,0.659255,0.733193,15,46
47,-0.209778,0.653924,0.735594,15,47
48,-0.002352,0.65278,0.809471,15,48
49,0.001244,0.655815,0.808508,15,49
50,-0.41047,0.671953,0.651689,15,50
51,-0.430223,0.665077,0.649784,15,51
52,-0.060226,0.52628,0.881991,15,52
53,-0.059908,0.526591,0.881875,15,53
54,-0.340768,0.372485,0.896155,15,54
55,-0.312777,0.350925,0.921844,15,55
56,-0.243014,0.378316,0.926292,15,56
57,-0.247399,0.374516,0.927539,15,57
0,0.944149,0.278819,-0.18932,35,0
1,0.991684,0.121634,-0.249013,35,1
2,0.898364,0.405435,-0.183207,35,2
3,0.882468,0.443158,-0.19401,35,3
4,0.940243,0.33407,-0.096642,35,4
5,0.962479,0.321944,0.002735,35,5
6,0.970272,0.228832,-0.14667,35,6
7,0.985502,0.199688,-0.121804,35,7
8,0.94193,0.361032,-0.031295,35,8
9,0.944746,0.406036,0.077781,35,9
10,0.931486,0.412223,0.016353,35,10
11,0.919549,0.470737,0.070818,35,11
12,0.905268,0.47646,0.002709,35,12
13,0.878785,0.541343,-0.011072,35,13
14,0.968016,0.296445,-0.019124,35,14
15,0.992229,0.236494,-0.007827,35,15
16,0.890026,0.484553,-0.065863,35,16
17,0.883689,0.487918,-0.094372,35,17
18,0.99486,0.239269,0.012661,35,18
19,1.003638,0.220573,0.023054,35,19
20,0.949107,0.237763,-0.246677,35,20
21,0.94915,0.237412,-0.247167,35,21
22,0.897541,0.522813,0.055546,35,22
23,0.896693,0.527905,0.06135,35,23
24,0.941484,0.22501,-0.315809,35,24
25,0.928649,0.203536,-0.432204,35,25
26,0.881127,0.419632,-0.250299,35,26
27,0.857426,0.439153,-0.342555,35,27
28,0.880275,0.390796,-0.314857,35,28
29,0.879749,0.372993,-0.354714,35,29
30,0.996327,0.164174,-0.134818,35,30
31,1.001526,0.151273,-0.132453,35,31
32,0.968339,0.164769,-0.290316,35,32
33,0.969688,0.161744,-0.289036,35,33
34,0.918437,0.259698,-0.372953,35,34
35,0.89481,0.295259,-0.431535,35,35
36,0.858699,0.485714,-0.238892,35,36
37,0.824477,0.58654,-0.221488,35,37
38,1.021189,0.121377,-0.084318,35,38
39,1.049935,0.071896,-0.025931,35,39
40,0.833306,0.531268,-0.286642,35,40
41,0.813434,0.566919,-0.32401,35,41
42,0.922329,0.299149,-0.269364,35,42
43,0.922294,0.29923,-0.269394,35,43
44,0.834644,0.497655,-0.348838,35,44
45,0.83502,0.488233,-0.366272,35,45
46,1.011911,0.104994,-0.170241,35,46
47,1.013715,0.098146,-0.17434,35,47
48,0.821803,0.58424,-0.241236,35,48
49,0.818751,0.598292,-0.229191,35,49
50,0.92485,0.215813,-0.428026,35,50
51,0.925551,0.211014,-0.434049,35,51
52,0.893764,0.301568,-0.424317,35,52
53,0.893685,0.301701,-0.42448,35,53
54,0.974128,0.312967,0.049357,35,54
55,0.97549,0.31665,0.064624,35,55
56,0.863273,0.54016,-0.100391,35,56
57,0.844847,0.578459,-0.124172,35,57
58,0.995448,0.207268,-0.050392,35,58
59,0.995458,0.206721,-0.051469,35,59
60,0.802001,0.606854,-0.30524,35,60
61,0.801109,0.607872,-0.308122,35,61
0,0.626589,-0.193028,-0.75837,18,0
1,0.556337,0.014969,-0.893388,18,1
2,0.676167,-0.152851,-0.72791,18,2
3,0.785976,-0.063861,-0.660442,18,3
4,0.593343,-0.2801,-0.75795,18,4
5,0.45199,-0.36086,-0.856514,18,5
6,0.57748,-0.178893,-0.807243,18,6
7,0.532218,-0.165866,-0.852286,18,7
8,0.650888,-0.31522,-0.694249,18,8
9,0.66372,-0.481544,-0.625092,18,9
10,0.528889,-0.221466,-0.83599,18,10
11,0.453409,-0.287596,-0.880645,18,11
12,0.568817,-0.115351,-0.83703,18,12
13,0.554161,-0.007849,-0.887425,18,13
14,0.729163,-0.125444,-0.68996,18,14
15,0.776266,-0.101085,-0.656231,18,15
16,0.64107,-0.383635,-0.679319,18,16
17,0.624068,-0.502116,-0.653464,18,17
18,0.688596,-0.402152,-0.630345,18,18
19,0.720414,-0.414549,-0.597558,18,19
20,0.708278,-0.458908,-0.593044,18,20
21,0.716586,-0.482865,-0.5773,18,21
22,0.774202,-0.149795,-0.64119,18,22
23,0.801569,-0.164592,-0.611556,18,23
24,0.757677,-0.418275,-0.562901,18,24
25,0.762702,-0.414141,-0.559835,18,25
26,0.598204,-0.051164,-0.832972,18,26
27,0.604477,-0.037464,-0.832106,18,27
28,0.809834,-0.089731,-0.630111,18,28
29,0.83372,-0.049467,-0.622684,18,29
30,0.848051,-0.126327,-0.583204,18,30
31,0.86156,-0.139262,-0.566624,18,31
32,0.757799,-0.217991,-0.632233,18,32
33,0.757123,-0.220804,-0.631863,18,33
34,0.657568,-0.495876,-0.625632,18,34
35,0.646292,-0.504097,-0.632878,18,35
36,0.551727,-0.334188,-0.776459,18,36
37,0.498499,-0.403367,-0.800133,18,37
38,0.764548,-0.350105,-0.580385,18,38
39,0.766759,-0.328173,-0.586009,18,39
40,0.587918,-0.410049,-0.717752,18,40
41,0.586371,-0.410818,-0.718871,18,41
42,0.565986,-0.477174,-0.714117,18,42
43,0.565516,-0.478612,-0.714039,18,43
44,0.497931,-0.354671,-0.817526,18,44
45,0.475678,-0.363143,-0.834513,18,45
46,0.446904,-0.390623,-0.850748,18,46
47,0.444342,-0.392429,-0.852417,18,47
48,0.520757,-0.098242,-0.885994,18,48
49,0.519586,-0.097825,-0.887188,18,49
50,0.447532,-0.323645,-0.873408,18,50
51,0.447631,-0.313086,-0.876981,18,51
52,0.474511,-0.440385,-0.808777,18,52
53,0.48726,-0.463366,-0.789395,18,53
54,0.699859,-0.206316,-0.688159,18,54
55,0.700271,-0.207246,-0.687468,18,55
56,0.729835,-0.308559,-0.62587,18,56
57,0.724362,-0.30201,-0.633041,18,57
58,0.641725,0.000426,-0.811891,18,58
59,0.646479,0.006062,-0.809588,18,59
60,0.688448,-0.08439,-0.74065,18,60
61,0.690529,-0.07279,-0.742808,18,61
0,0.865206,-0.503188,0.056752,21,0
1,0.878141,-0.486,0.043454,21,1
2,0.886131,-0.482684,-0.007604,21,2
3,0.942679,-0.427274,-0.181514,21,3
4,0.835669,-0.529845,0.161,21,4
5,0.852317,-0.476117,0.329376,21,5
6,0.802092,-0.59932,0.04963,21,6
7,0.72446,-0.737824,-0.078007,21,7
8,0.868364,-0.475382,0.192062,21,8
9,0.939833,-0.356326,0.259962,21,9
10,0.862764,-0.471808,0.26246,21,10
11,0.861847,-0.471223,0.273987,21,11
12,0.774701,-0.647919,0.006179,21,12
13,0.72721,-0.73218,-0.069157,21,13
14,0.907068,-0.462161,-0.07195,21,14
15,0.939917,-0.429962,-0.172907,21,15
16,0.824284,-0.525312,0.288084,21,16
17,0.754373,-0.622521,0.33464,21,17
18,0.802698,-0.61539,-0.050018,21,18
19,0.828089,-0.585888,-0.100986,21,19
20,0.902559,-0.480551,-0.140079,21,20
21,0.902,-0.48283,-0.14852,21,21
22,0.90464,-0.427089,0.155294,21,22
23,0.937616,-0.383192,0.121871,21,23
24,0.736792,-0.699947,0.035436,21,24
25,0.702884,-0.746482,0.061604,21,25
26,0.80005,-0.576746,0.200135,21,26
27,0.788405,-0.592078,0.212929,21,27
28,0.941153,-0.369167,0.172953,21,28
29,0.955417,-0.34654,0.179851,21,29
30,0.760704,-0.633073,0.216841,21,30
31,0.700559,-0.719176,0.242377,21,31
32,0.925968,-0.380394,0.241095,21,32
33,0.9192,-0.385397,0.271464,21,33
34,0.863085,-0.538934,-0.13431,21,34
35,0.851097,-0.556665,-0.132559,21,35
36,0.734081,-0.663201,0.275009,21,36
37,0.698773,-0.703156,0.352151,21,37
38,0.698202,-0.758935,0.029855,21,38
39,0.696423,-0.761654,0.029597,21,39
40,0.918783,-0.428264,0.023579,21,40
41,0.929377,-0.410608,0.033697,21,41
42,0.721038,-0.712077,0.103294,21,42
43,0.714591,-0.71704,0.131061,21,43
44,0.782916,-0.654585,-0.105448,21,44
45,0.778013,-0.664302,-0.11919,21,45
46,0.844967,-0.542971,0.001909,21,46
47,0.843314,-0.54622,-0.00257,21,47
48,0.938929,-0.384278,0.103911,21,48
49,0.93885,-0.38481,0.101478,21,49
50,0.757364,-0.654295,0.121778,21,50
51,0.758883,-0.651878,0.122551,21,51
